countryregion,countrycode,date,s1_school,s2_work,s3_massgathering,s4_publictransport,s5_lockdown
Tanzania,TZA,19-Mar-20,1,0,1,0,0
Tanzania,TZA,20-Mar-20,1,0,1,0,0
Tanzania,TZA,21-Mar-20,1,0,1,0,0
Tanzania,TZA,22-Mar-20,1,0,1,0,0
Tanzania,TZA,23-Mar-20,1,0,1,0,0
Tanzania,TZA,24-Mar-20,1,0,1,0,0
Tanzania,TZA,25-Mar-20,1,0,1,0,0
Tanzania,TZA,26-Mar-20,1,0,1,0,0
Tanzania,TZA,27-Mar-20,1,0,1,0,0
Tanzania,TZA,28-Mar-20,1,0,1,0,0
Tanzania,TZA,29-Mar-20,1,0,1,0,0
Tanzania,TZA,30-Mar-20,1,0,1,0,0
Tanzania,TZA,31-Mar-20,1,0,1,0,0
Tanzania,TZA,01-Apr-20,1,0,1,0,0
Tanzania,TZA,02-Apr-20,1,0,1,0,0
Tanzania,TZA,03-Apr-20,1,0,1,0,0
Tanzania,TZA,04-Apr-20,1,0,1,0,0
Tanzania,TZA,05-Apr-20,1,0,1,0,0
Tanzania,TZA,06-Apr-20,1,0,1,0,0
Tanzania,TZA,07-Apr-20,1,0,1,0,0
Tanzania,TZA,08-Apr-20,1,0,1,0,0
Tanzania,TZA,09-Apr-20,1,0,1,0,0
Tanzania,TZA,10-Apr-20,1,0,1,0,0
Tanzania,TZA,11-Apr-20,1,0,1,0,0
Tanzania,TZA,12-Apr-20,1,0,1,0,0
Tanzania,TZA,13-Apr-20,1,0,1,0,0
Tanzania,TZA,14-Apr-20,1,0,1,0,0
Tanzania,TZA,15-Apr-20,1,0,1,0,0
Tanzania,TZA,16-Apr-20,1,0,1,0,0
Tanzania,TZA,17-Apr-20,1,0,1,0,0
Tanzania,TZA,18-Apr-20,1,0,1,0,0
Tanzania,TZA,19-Apr-20,1,0,1,0,0
Tanzania,TZA,20-Apr-20,1,0,1,0,0
Tanzania,TZA,21-Apr-20,1,0,1,0,0
Tanzania,TZA,22-Apr-20,1,0,1,0,0
Tanzania,TZA,23-Apr-20,1,0,1,0,0
Tanzania,TZA,24-Apr-20,1,0,1,0,0
Tanzania,TZA,25-Apr-20,1,0,1,0,0
Tanzania,TZA,26-Apr-20,1,0,1,0,0
Tanzania,TZA,27-Apr-20,1,0,1,0,0
Tanzania,TZA,28-Apr-20,1,0,1,0,0
Tanzania,TZA,29-Apr-20,1,0,1,0,0
Tanzania,TZA,30-Apr-20,1,0,1,0,0
Tanzania,TZA,01-May-20,1,0,1,0,0
Tanzania,TZA,02-May-20,1,0,1,0,0
Tanzania,TZA,03-May-20,1,0,1,0,0
Tanzania,TZA,04-May-20,1,0,1,0,0
Tanzania,TZA,05-May-20,1,0,1,0,0
Tanzania,TZA,06-May-20,1,0,1,0,0
Tanzania,TZA,07-May-20,1,0,1,0,0
Tanzania,TZA,08-May-20,1,0,1,0,0
Tanzania,TZA,09-May-20,1,0,1,0,0
Tanzania,TZA,10-May-20,1,0,1,0,0
Tanzania,TZA,11-May-20,1,0,1,0,0
Tanzania,TZA,12-May-20,1,0,1,0,0
Tanzania,TZA,13-May-20,1,0,1,0,0
Tanzania,TZA,14-May-20,1,0,1,0,0
Tanzania,TZA,15-May-20,1,0,1,0,0
Tanzania,TZA,16-May-20,1,0,1,0,0
Tanzania,TZA,17-May-20,1,0,1,0,0
Tanzania,TZA,18-May-20,1,0,1,0,0
Tanzania,TZA,19-May-20,1,0,1,0,0
Tanzania,TZA,20-May-20,1,0,1,0,0
Tanzania,TZA,21-May-20,1,0,1,0,0
Tanzania,TZA,22-May-20,1,0,1,0,0
Tanzania,TZA,23-May-20,1,0,1,0,0
Tanzania,TZA,24-May-20,1,0,1,0,0
Tanzania,TZA,25-May-20,1,0,1,0,0
Tanzania,TZA,26-May-20,1,0,1,0,0
Tanzania,TZA,27-May-20,1,0,1,0,0
Tanzania,TZA,28-May-20,1,0,1,0,0
Tanzania,TZA,29-May-20,1,0,1,0,0
Tanzania,TZA,30-May-20,1,0,1,0,0
Thailand,THA,13-Jan-20,0,0,0,0,0
Thailand,THA,14-Jan-20,0,0,0,0,0
Thailand,THA,15-Jan-20,0,0,0,0,0
Thailand,THA,16-Jan-20,0,0,0,0,0
Thailand,THA,17-Jan-20,0,0,0,0,0
Thailand,THA,18-Jan-20,0,0,0,0,0
Thailand,THA,19-Jan-20,0,0,0,0,0
Thailand,THA,20-Jan-20,0,0,0,0,0
Thailand,THA,21-Jan-20,0,0,0,0,0
Thailand,THA,22-Jan-20,0,0,0,0,0
Thailand,THA,23-Jan-20,0,0,0,0,0
Thailand,THA,24-Jan-20,0,0,0,0,0
Thailand,THA,25-Jan-20,0,0,0,0,0
Thailand,THA,26-Jan-20,0,0,0,0,0
Thailand,THA,27-Jan-20,0,0,0,0,0
Thailand,THA,28-Jan-20,0,0,0,0,0
Thailand,THA,29-Jan-20,0,0,0,0,0
Thailand,THA,30-Jan-20,0,0,0,0,0
Thailand,THA,31-Jan-20,0,0,0,0,0
Thailand,THA,01-Feb-20,0,0,0,0,0
Thailand,THA,02-Feb-20,0,0,0,0,0
Thailand,THA,03-Feb-20,0,0,0,0,0
Thailand,THA,04-Feb-20,0,0,0,0,0
Thailand,THA,05-Feb-20,0,0,0,0,0
Thailand,THA,06-Feb-20,0,0,0,0,0
Thailand,THA,07-Feb-20,0,0,0,0,0
Thailand,THA,08-Feb-20,0,0,0,0,0
Thailand,THA,09-Feb-20,0,0,0,0,0
Thailand,THA,10-Feb-20,0,0,0,0,0
Thailand,THA,11-Feb-20,0,0,0,0,0
Thailand,THA,12-Feb-20,0,0,0,0,0
Thailand,THA,13-Feb-20,0,0,0,0,0
Thailand,THA,14-Feb-20,0,0,0,0,0
Thailand,THA,15-Feb-20,0,0,0,0,0
Thailand,THA,16-Feb-20,0,0,0,0,0
Thailand,THA,17-Feb-20,0,0,0,0,0
Thailand,THA,18-Feb-20,0,0,0,0,0
Thailand,THA,19-Feb-20,0,0,0,0,0
Thailand,THA,20-Feb-20,0,0,0,0,0
Thailand,THA,21-Feb-20,0,0,0,0,0
Thailand,THA,22-Feb-20,0,0,0,0,0
Thailand,THA,23-Feb-20,0,0,0,0,0
Thailand,THA,24-Feb-20,0,0,0,0,0
Thailand,THA,25-Feb-20,0,0,0,0,0
Thailand,THA,26-Feb-20,0,0,0,0,0
Thailand,THA,27-Feb-20,0,0,0,0,0
Thailand,THA,28-Feb-20,0,0,0,0,0
Thailand,THA,29-Feb-20,0,0,0,0,0
Thailand,THA,01-Mar-20,0,0,0,0,0
Thailand,THA,02-Mar-20,0,0,0,0,0
Thailand,THA,05-Mar-20,0,0,0,0,0
Thailand,THA,07-Mar-20,0,0,0,0,0
Thailand,THA,11-Mar-20,0,0,1,0,0
Thailand,THA,12-Mar-20,0,0,1,0,0
Thailand,THA,14-Mar-20,0,0,1,0,0
Thailand,THA,15-Mar-20,1,0,1,0,0
Thailand,THA,16-Mar-20,1,0,1,0,0
Thailand,THA,17-Mar-20,1,1,1,0,0
Thailand,THA,18-Mar-20,1,1,1,0,0
Thailand,THA,19-Mar-20,1,1,1,0,0
Thailand,THA,20-Mar-20,1,1,1,0,0
Thailand,THA,21-Mar-20,1,1,1,0,1
Thailand,THA,22-Mar-20,1,1,1,0,1
Thailand,THA,23-Mar-20,1,1,1,0,1
Thailand,THA,24-Mar-20,1,1,1,0,1
Thailand,THA,25-Mar-20,1,1,1,0,1
Thailand,THA,26-Mar-20,1,1,1,0,1
Thailand,THA,27-Mar-20,1,1,1,0,1
Thailand,THA,28-Mar-20,1,1,1,0,1
Thailand,THA,29-Mar-20,1,1,1,0,1
Thailand,THA,30-Mar-20,1,1,1,0,1
Thailand,THA,31-Mar-20,1,1,1,0,1
Thailand,THA,01-Apr-20,1,1,1,0,1
Thailand,THA,02-Apr-20,1,1,1,0,1
Thailand,THA,03-Apr-20,1,1,1,1,1
Thailand,THA,04-Apr-20,1,1,1,1,1
Thailand,THA,05-Apr-20,1,1,1,1,1
Thailand,THA,06-Apr-20,1,1,1,1,1
Thailand,THA,07-Apr-20,1,1,1,1,1
Thailand,THA,08-Apr-20,1,1,1,1,1
Thailand,THA,09-Apr-20,1,1,1,1,1
Thailand,THA,10-Apr-20,1,1,1,1,1
Thailand,THA,11-Apr-20,1,1,1,1,1
Thailand,THA,12-Apr-20,1,1,1,1,1
Thailand,THA,13-Apr-20,1,1,1,1,1
Thailand,THA,14-Apr-20,1,1,1,1,1
Thailand,THA,15-Apr-20,1,1,1,1,1
Thailand,THA,16-Apr-20,1,1,1,1,1
Thailand,THA,17-Apr-20,1,1,1,1,1
Thailand,THA,18-Apr-20,1,1,1,1,1
Thailand,THA,19-Apr-20,1,1,1,1,1
Thailand,THA,20-Apr-20,1,1,1,1,1
Thailand,THA,21-Apr-20,1,1,1,1,1
Thailand,THA,22-Apr-20,1,1,1,1,1
Thailand,THA,23-Apr-20,1,1,1,1,1
Thailand,THA,24-Apr-20,1,1,1,1,1
Thailand,THA,25-Apr-20,1,1,1,1,1
Thailand,THA,26-Apr-20,1,1,1,1,1
Thailand,THA,27-Apr-20,1,1,1,1,1
Thailand,THA,28-Apr-20,1,1,1,1,1
Thailand,THA,29-Apr-20,1,1,1,1,1
Thailand,THA,30-Apr-20,1,1,1,1,1
Thailand,THA,01-May-20,1,1,1,1,1
Thailand,THA,02-May-20,1,1,1,1,1
Thailand,THA,03-May-20,1,1,1,1,1
Thailand,THA,04-May-20,1,1,1,1,1
Thailand,THA,05-May-20,1,1,1,1,1
Thailand,THA,06-May-20,1,1,1,1,1
Thailand,THA,07-May-20,1,1,1,1,1
Thailand,THA,08-May-20,1,1,1,1,1
Thailand,THA,09-May-20,1,1,1,1,1
Thailand,THA,10-May-20,1,1,1,1,1
Thailand,THA,11-May-20,1,1,1,1,1
Thailand,THA,12-May-20,1,1,1,1,1
Thailand,THA,13-May-20,1,1,1,1,1
Thailand,THA,14-May-20,1,1,1,1,1
Thailand,THA,15-May-20,1,1,1,1,1
Thailand,THA,16-May-20,1,1,1,1,1
Thailand,THA,17-May-20,1,1,1,1,1
Thailand,THA,18-May-20,1,1,1,1,1
Thailand,THA,19-May-20,1,1,1,1,1
Thailand,THA,20-May-20,1,1,1,1,1
Thailand,THA,21-May-20,1,1,1,1,1
Thailand,THA,22-May-20,1,1,1,1,1
Thailand,THA,23-May-20,1,1,1,1,1
Thailand,THA,24-May-20,1,1,1,1,1
Thailand,THA,25-May-20,1,1,1,1,1
Thailand,THA,26-May-20,1,1,1,1,1
Thailand,THA,27-May-20,1,1,1,1,1
Thailand,THA,28-May-20,1,1,1,1,1
Thailand,THA,29-May-20,1,1,1,1,1
Thailand,THA,30-May-20,1,1,1,1,1
Togo,TGO,07-Mar-20,0,0,0,0,0
Togo,TGO,15-Mar-20,0,0,0,0,0
Togo,TGO,16-Mar-20,0,0,1,0,0
Togo,TGO,17-Mar-20,0,0,1,0,0
Togo,TGO,18-Mar-20,0,0,1,0,0
Togo,TGO,19-Mar-20,0,0,1,0,0
Togo,TGO,20-Mar-20,1,1,1,0,1
Togo,TGO,21-Mar-20,1,1,1,0,1
Togo,TGO,22-Mar-20,1,1,1,0,1
Togo,TGO,23-Mar-20,1,1,1,0,1
Togo,TGO,24-Mar-20,1,1,1,0,1
Togo,TGO,25-Mar-20,1,1,1,0,1
Togo,TGO,26-Mar-20,1,1,1,0,1
Togo,TGO,27-Mar-20,1,1,1,0,1
Togo,TGO,28-Mar-20,1,1,1,0,1
Togo,TGO,29-Mar-20,1,1,1,0,1
Togo,TGO,30-Mar-20,1,1,1,0,1
Togo,TGO,31-Mar-20,1,1,1,0,1
Togo,TGO,01-Apr-20,1,1,1,0,1
Togo,TGO,02-Apr-20,1,1,1,0,1
Togo,TGO,03-Apr-20,1,1,1,0,1
Togo,TGO,04-Apr-20,1,1,1,0,1
Togo,TGO,05-Apr-20,1,1,1,0,1
Togo,TGO,06-Apr-20,1,1,1,0,1
Togo,TGO,07-Apr-20,1,1,1,0,1
Togo,TGO,08-Apr-20,1,1,1,0,1
Togo,TGO,09-Apr-20,1,1,1,0,1
Togo,TGO,10-Apr-20,1,1,1,0,1
Togo,TGO,11-Apr-20,1,1,1,0,1
Togo,TGO,12-Apr-20,1,1,1,0,1
Togo,TGO,13-Apr-20,1,1,1,0,1
Togo,TGO,14-Apr-20,1,1,1,0,1
Togo,TGO,15-Apr-20,1,1,1,0,1
Togo,TGO,16-Apr-20,1,1,1,0,1
Togo,TGO,17-Apr-20,1,1,1,0,1
Togo,TGO,18-Apr-20,1,1,1,0,1
Togo,TGO,19-Apr-20,1,1,1,0,1
Togo,TGO,20-Apr-20,1,1,1,0,1
Togo,TGO,21-Apr-20,1,1,1,0,1
Togo,TGO,22-Apr-20,1,1,1,0,1
Togo,TGO,23-Apr-20,1,1,1,0,1
Togo,TGO,24-Apr-20,1,1,1,0,1
Togo,TGO,25-Apr-20,1,1,1,0,1
Togo,TGO,26-Apr-20,1,1,1,0,1
Togo,TGO,27-Apr-20,1,1,1,0,1
Togo,TGO,28-Apr-20,1,1,1,0,1
Togo,TGO,29-Apr-20,1,1,1,0,1
Togo,TGO,30-Apr-20,1,1,1,0,1
Togo,TGO,01-May-20,1,1,1,0,1
Togo,TGO,02-May-20,1,1,1,0,1
Togo,TGO,03-May-20,1,1,1,0,1
Togo,TGO,04-May-20,1,1,1,0,1
Togo,TGO,05-May-20,1,1,1,0,1
Togo,TGO,06-May-20,1,1,1,0,1
Togo,TGO,07-May-20,1,1,1,0,1
Togo,TGO,08-May-20,1,1,1,0,1
Togo,TGO,09-May-20,1,1,1,0,1
Togo,TGO,10-May-20,1,1,1,0,1
Togo,TGO,11-May-20,1,1,1,0,1
Togo,TGO,12-May-20,1,1,1,0,1
Togo,TGO,13-May-20,1,1,1,0,1
Togo,TGO,14-May-20,1,1,1,0,1
Togo,TGO,15-May-20,1,1,1,0,1
Togo,TGO,16-May-20,1,1,1,0,1
Togo,TGO,17-May-20,1,1,1,0,1
Togo,TGO,18-May-20,1,1,1,0,1
Togo,TGO,19-May-20,1,1,1,0,1
Togo,TGO,20-May-20,1,1,1,0,1
Togo,TGO,21-May-20,1,1,1,0,1
Togo,TGO,22-May-20,1,1,1,0,1
Togo,TGO,23-May-20,1,1,1,0,1
Togo,TGO,24-May-20,1,1,1,0,1
Togo,TGO,25-May-20,1,1,1,0,1
Togo,TGO,26-May-20,1,1,1,0,1
Togo,TGO,27-May-20,1,1,1,0,1
Togo,TGO,28-May-20,1,1,1,0,1
Togo,TGO,29-May-20,1,1,1,0,1
Togo,TGO,30-May-20,1,1,1,0,1
Trinidad and Tobago,TTO,13-Mar-20,0,1,0,0,0
Trinidad and Tobago,TTO,14-Mar-20,1,1,0,0,0
Trinidad and Tobago,TTO,15-Mar-20,1,1,0,0,0
Trinidad and Tobago,TTO,16-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,17-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,18-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,19-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,20-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,21-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,22-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,23-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,24-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,25-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,26-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,27-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,28-Mar-20,1,1,1,0,0
Trinidad and Tobago,TTO,29-Mar-20,1,1,1,1,0
Trinidad and Tobago,TTO,30-Mar-20,1,1,1,1,1
Trinidad and Tobago,TTO,31-Mar-20,1,1,1,1,1
Trinidad and Tobago,TTO,01-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,02-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,03-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,04-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,05-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,06-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,07-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,08-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,09-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,10-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,11-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,12-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,13-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,14-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,15-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,16-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,17-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,18-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,19-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,20-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,21-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,22-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,23-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,24-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,25-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,26-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,27-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,28-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,29-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,30-Apr-20,1,1,1,1,1
Trinidad and Tobago,TTO,01-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,02-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,03-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,04-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,05-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,06-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,07-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,08-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,09-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,10-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,11-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,12-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,13-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,14-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,15-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,16-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,17-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,18-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,19-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,20-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,21-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,22-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,23-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,24-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,25-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,26-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,27-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,28-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,29-May-20,1,1,1,1,1
Trinidad and Tobago,TTO,30-May-20,1,1,1,1,1
Tunisia,TUN,03-Mar-20,0,0,0,0,0
Tunisia,TUN,10-Mar-20,1,0,1,0,0
Tunisia,TUN,11-Mar-20,1,0,1,0,0
Tunisia,TUN,12-Mar-20,1,0,1,0,0
Tunisia,TUN,13-Mar-20,1,0,1,0,0
Tunisia,TUN,14-Mar-20,1,0,1,0,0
Tunisia,TUN,15-Mar-20,1,0,1,0,0
Tunisia,TUN,16-Mar-20,1,0,1,0,0
Tunisia,TUN,17-Mar-20,1,0,1,0,0
Tunisia,TUN,18-Mar-20,1,1,1,0,0
Tunisia,TUN,19-Mar-20,1,1,1,0,0
Tunisia,TUN,20-Mar-20,1,1,1,0,1
Tunisia,TUN,21-Mar-20,1,1,1,0,1
Tunisia,TUN,22-Mar-20,1,1,1,1,1
Tunisia,TUN,23-Mar-20,1,1,1,1,1
Tunisia,TUN,24-Mar-20,1,1,1,1,1
Tunisia,TUN,25-Mar-20,1,1,1,1,1
Tunisia,TUN,26-Mar-20,1,1,1,1,1
Tunisia,TUN,27-Mar-20,1,1,1,1,1
Tunisia,TUN,28-Mar-20,1,1,1,1,1
Tunisia,TUN,29-Mar-20,1,1,1,1,1
Tunisia,TUN,30-Mar-20,1,1,1,1,1
Tunisia,TUN,31-Mar-20,1,1,1,1,1
Tunisia,TUN,01-Apr-20,1,1,1,1,1
Tunisia,TUN,02-Apr-20,1,1,1,1,1
Tunisia,TUN,03-Apr-20,1,1,1,1,1
Tunisia,TUN,04-Apr-20,1,1,1,1,1
Tunisia,TUN,05-Apr-20,1,1,1,1,1
Tunisia,TUN,06-Apr-20,1,1,1,1,1
Tunisia,TUN,07-Apr-20,1,1,1,1,1
Tunisia,TUN,08-Apr-20,1,1,1,1,1
Tunisia,TUN,09-Apr-20,1,1,1,1,1
Tunisia,TUN,10-Apr-20,1,1,1,1,1
Tunisia,TUN,11-Apr-20,1,1,1,1,1
Tunisia,TUN,12-Apr-20,1,1,1,1,1
Tunisia,TUN,13-Apr-20,1,1,1,1,1
Tunisia,TUN,14-Apr-20,1,1,1,1,1
Tunisia,TUN,15-Apr-20,1,1,1,1,1
Tunisia,TUN,16-Apr-20,1,1,1,1,1
Tunisia,TUN,17-Apr-20,1,1,1,1,1
Tunisia,TUN,18-Apr-20,1,1,1,1,1
Tunisia,TUN,19-Apr-20,1,1,1,1,1
Tunisia,TUN,20-Apr-20,1,1,1,1,1
Tunisia,TUN,21-Apr-20,1,1,1,1,1
Tunisia,TUN,22-Apr-20,1,1,1,1,1
Tunisia,TUN,23-Apr-20,1,1,1,1,1
Tunisia,TUN,24-Apr-20,1,1,1,1,1
Tunisia,TUN,25-Apr-20,1,1,1,1,1
Tunisia,TUN,26-Apr-20,1,1,1,1,1
Tunisia,TUN,27-Apr-20,1,1,1,1,1
Tunisia,TUN,28-Apr-20,1,1,1,1,1
Tunisia,TUN,29-Apr-20,1,1,1,1,1
Tunisia,TUN,30-Apr-20,1,1,1,1,1
Tunisia,TUN,01-May-20,1,1,1,1,1
Tunisia,TUN,02-May-20,1,1,1,1,1
Tunisia,TUN,03-May-20,1,1,1,1,1
Tunisia,TUN,04-May-20,1,1,1,1,1
Tunisia,TUN,05-May-20,1,1,1,1,1
Tunisia,TUN,06-May-20,1,1,1,1,1
Tunisia,TUN,07-May-20,1,1,1,1,1
Tunisia,TUN,08-May-20,1,1,1,1,1
Tunisia,TUN,09-May-20,1,1,1,1,1
Tunisia,TUN,10-May-20,1,1,1,1,1
Tunisia,TUN,11-May-20,1,1,1,1,1
Tunisia,TUN,12-May-20,1,1,1,1,1
Tunisia,TUN,13-May-20,1,1,1,1,1
Tunisia,TUN,14-May-20,1,1,1,1,1
Tunisia,TUN,15-May-20,1,1,1,1,1
Tunisia,TUN,16-May-20,1,1,1,1,1
Tunisia,TUN,17-May-20,1,1,1,1,1
Tunisia,TUN,18-May-20,1,1,1,1,1
Tunisia,TUN,19-May-20,1,1,1,1,1
Tunisia,TUN,20-May-20,1,1,1,1,1
Tunisia,TUN,21-May-20,1,1,1,1,1
Tunisia,TUN,22-May-20,1,1,1,1,1
Tunisia,TUN,23-May-20,1,1,1,1,1
Tunisia,TUN,24-May-20,1,1,1,1,1
Tunisia,TUN,25-May-20,1,1,1,1,1
Tunisia,TUN,26-May-20,1,1,1,1,1
Tunisia,TUN,27-May-20,1,1,1,1,1
Tunisia,TUN,28-May-20,1,1,1,1,1
Tunisia,TUN,29-May-20,1,1,1,1,1
Tunisia,TUN,30-May-20,1,1,1,1,1
Turkey,TUR,12-Mar-20,0,0,0,0,1
Turkey,TUR,13-Mar-20,0,0,0,0,1
Turkey,TUR,16-Mar-20,1,1,1,0,1
Turkey,TUR,17-Mar-20,1,1,1,0,1
Turkey,TUR,18-Mar-20,1,1,1,0,1
Turkey,TUR,19-Mar-20,1,1,1,0,1
Turkey,TUR,20-Mar-20,1,1,1,0,1
Turkey,TUR,21-Mar-20,1,1,1,0,1
Turkey,TUR,22-Mar-20,1,1,1,0,1
Turkey,TUR,23-Mar-20,1,1,1,0,1
Turkey,TUR,24-Mar-20,1,1,1,1,1
Turkey,TUR,25-Mar-20,1,1,1,1,1
Turkey,TUR,26-Mar-20,1,1,1,1,1
Turkey,TUR,27-Mar-20,1,1,1,1,1
Turkey,TUR,28-Mar-20,1,1,1,1,1
Turkey,TUR,29-Mar-20,1,1,1,1,1
Turkey,TUR,30-Mar-20,1,1,1,1,1
Turkey,TUR,31-Mar-20,1,1,1,1,1
Turkey,TUR,01-Apr-20,1,1,1,1,1
Turkey,TUR,02-Apr-20,1,1,1,1,1
Turkey,TUR,03-Apr-20,1,1,1,1,1
Turkey,TUR,04-Apr-20,1,1,1,1,1
Turkey,TUR,05-Apr-20,1,1,1,1,1
Turkey,TUR,06-Apr-20,1,1,1,1,1
Turkey,TUR,07-Apr-20,1,1,1,1,1
Turkey,TUR,08-Apr-20,1,1,1,1,1
Turkey,TUR,09-Apr-20,1,1,1,1,1
Turkey,TUR,10-Apr-20,1,1,1,1,1
Turkey,TUR,11-Apr-20,1,1,1,1,1
Turkey,TUR,12-Apr-20,1,1,1,1,1
Turkey,TUR,13-Apr-20,1,1,1,1,1
Turkey,TUR,14-Apr-20,1,1,1,1,1
Turkey,TUR,15-Apr-20,1,1,1,1,1
Turkey,TUR,16-Apr-20,1,1,1,1,1
Turkey,TUR,17-Apr-20,1,1,1,1,1
Turkey,TUR,18-Apr-20,1,1,1,1,1
Turkey,TUR,19-Apr-20,1,1,1,1,1
Turkey,TUR,20-Apr-20,1,1,1,1,1
Turkey,TUR,21-Apr-20,1,1,1,1,1
Turkey,TUR,22-Apr-20,1,1,1,1,1
Turkey,TUR,23-Apr-20,1,1,1,1,1
Turkey,TUR,24-Apr-20,1,1,1,1,1
Turkey,TUR,25-Apr-20,1,1,1,1,1
Turkey,TUR,26-Apr-20,1,1,1,1,1
Turkey,TUR,27-Apr-20,1,1,1,1,1
Turkey,TUR,28-Apr-20,1,1,1,1,1
Turkey,TUR,29-Apr-20,1,1,1,1,1
Turkey,TUR,30-Apr-20,1,1,1,1,1
Turkey,TUR,01-May-20,1,1,1,1,1
Turkey,TUR,02-May-20,1,1,1,1,1
Turkey,TUR,03-May-20,1,1,1,1,1
Turkey,TUR,04-May-20,1,1,1,1,1
Turkey,TUR,05-May-20,1,1,1,1,1
Turkey,TUR,06-May-20,1,1,1,1,1
Turkey,TUR,07-May-20,1,1,1,1,1
Turkey,TUR,08-May-20,1,1,1,1,1
Turkey,TUR,09-May-20,1,1,1,1,1
Turkey,TUR,10-May-20,1,1,1,1,1
Turkey,TUR,11-May-20,1,1,1,1,1
Turkey,TUR,12-May-20,1,1,1,1,1
Turkey,TUR,13-May-20,1,1,1,1,1
Turkey,TUR,14-May-20,1,1,1,1,1
Turkey,TUR,15-May-20,1,1,1,1,1
Turkey,TUR,16-May-20,1,1,1,1,1
Turkey,TUR,17-May-20,1,1,1,1,1
Turkey,TUR,18-May-20,1,1,1,1,1
Turkey,TUR,19-May-20,1,1,1,1,1
Turkey,TUR,20-May-20,1,1,1,1,1
